cur_brand,first_buy_brand,babyage,ZONE,breastfeed,enroll_type2,enroll_age,open_rate0,click_rate0,redem_rate0
0,1,210,1,1,0,-164,0.211538462,0.019230769,0.0
1,1,180,1,1,1,2,0.310810811,0.054054054,0.333333333
0,0,30,0,1,0,-172,0.159090909,0.0,0.142857143
1,1,150,1,1,1,-152,0.03539823,0.0,0.0
1,1,120,1,1,1,-55,0.043859649,0.01754386,0.0
1,1,180,1,1,1,-167,0.017241379,0.0,0.25
1,1,60,0,1,1,-138,0.137254902,0.049019608,0.0
1,0,150,1,1,1,-228,0.009345794,0.0,0.0
0,0,30,0,1,1,-169,0.694444444,0.046296296,0.333333333
1,0,180,1,1,1,-200,0.875,0.053571429,0.666666667
1,0,180,1,0,1,-203,0.078947368,0.0,0.0
1,1,60,0,1,0,-162,0.224137931,0.034482759,0.0
0,1,330,0,1,1,160,0.021276596,0.0,0.0
0,0,240,1,0,1,-147,0.305882353,0.023529412,0.333333333
0,0,0,0,1,0,-166,0.189189189,0.013513514,0.333333333
0,0,150,0,1,0,-215,0.666666667,0.0,0.307692308
0,1,300,1,0,0,-169,0.0,0.0,0.0
1,1,240,1,1,0,29,0.367346939,0.040816327,0.0
0,1,270,1,1,0,-217,0.225,0.0,0.0
0,1,210,0,1,0,-146,0.162790698,0.023255814,0.0
0,0,240,1,0,0,-136,0.0,0.0,0.0
1,1,300,0,0,0,-174,0.064516129,0.0,0.333333333
0,0,210,1,1,0,-154,0.048543689,0.0,0.0
1,0,330,0,1,0,-140,0.507692308,0.092307692,0.0
1,1,210,1,1,0,-177,0.102564103,0.034188034,0.333333333
0,0,30,1,1,0,-198,0.407407407,0.018518519,0.0
0,0,180,1,1,0,-202,0.808510638,0.404255319,0.375
0,1,240,0,1,1,-248,0.411764706,0.0,0.0
1,1,180,1,1,1,-1,0.106741573,0.0,0.0
1,1,60,1,0,1,-120,0.087378641,0.048543689,0.0
0,0,120,0,1,1,-79,0.0,0.0,0.0
0,1,210,1,0,1,45,0.76744186,0.0,0.0
0,0,60,0,1,0,-158,0.023255814,0.0,0.0
1,0,210,0,0,1,-166,0.431372549,0.039215686,0.166666667
0,0,60,0,0,0,-123,0.105263158,0.01754386,0.333333333
1,1,240,1,1,1,59,0.62962963,0.018518519,0.0
0,0,120,0,1,1,-246,0.14893617,0.021276596,0.0
1,1,180,0,1,1,-4,0.075949367,0.012658228,0.333333333
0,0,30,0,1,0,-141,0.047619048,0.0,0.0
0,0,30,1,1,1,-154,0.046875,0.015625,0.2
1,1,30,1,1,1,-173,0.063063063,0.0,0.142857143
1,1,120,0,0,1,-250,0.084337349,0.024096386,0.0
0,1,210,1,1,1,16,0.127659574,0.074468085,0.333333333
1,1,360,0,1,0,109,0.153061224,0.0,0.5
0,0,150,1,1,1,178,0.221052632,0.0,0.0
0,0,150,1,0,1,-215,0.253164557,0.0,0.0
1,0,90,1,1,1,-82,0.0,0.0,0.0
1,1,60,1,0,1,-140,0.584269663,0.179775281,0.333333333
0,0,330,0,1,1,-128,0.359375,0.0,0.0
1,1,30,1,1,1,-177,0.04587156,0.009174312,0.0
1,1,270,1,0,1,-173,0.080645161,0.032258065,0.0
0,0,240,1,0,1,781,0.038461538,0.0,0.0
1,1,300,0,1,1,102,0.252747253,0.032967033,0.0
0,0,240,1,1,1,-43,0.130434783,0.0,0.0
0,1,150,1,1,0,-226,0.612244898,0.224489796,0.166666667
0,0,180,1,0,1,-8,0.558441558,0.025974026,0.0
1,1,360,1,1,1,-16,0.0,0.0,0.666666667
0,1,90,0,1,1,-92,0.307692308,0.0,0.0
1,1,120,0,1,1,-82,0.258064516,0.032258065,0.0
1,1,0,1,1,1,-142,0.833333333,0.233333333,0.428571429
0,0,150,1,0,1,-44,0.021276596,0.0,0.0
1,1,30,1,1,1,207,0.626373626,0.010989011,0.0
0,1,210,1,0,1,36,0.528089888,0.078651685,0.0
0,0,270,1,0,1,-175,0.058139535,0.011627907,0.0
0,0,240,1,0,0,-41,0.078947368,0.0,0.0
0,0,270,1,1,0,-105,0.068181818,0.0,0.333333333
0,1,180,1,1,1,-189,0.548672566,0.274336283,0.375
0,0,120,1,0,1,-241,0.289156627,0.012048193,0.0
0,0,150,0,1,1,-205,0.282352941,0.164705882,0.333333333
0,0,0,0,1,1,180,0.010416667,0.0,0.0
0,0,90,1,1,1,278,0.016806723,0.0,0.0
0,1,360,1,1,1,2,0.00990099,0.0,0.0
0,0,150,1,0,1,-237,0.091743119,0.0,0.0
1,1,180,1,1,0,-188,0.244897959,0.06122449,0.25
0,0,330,1,0,1,151,0.118644068,0.033898305,0.0
0,0,210,0,1,1,-155,0.046728972,0.018691589,0.0
0,1,180,1,0,0,-208,0.284671533,0.058394161,0.125
0,0,270,0,1,1,-208,0.086956522,0.0,0.333333333
1,1,90,1,1,1,-68,0.492063492,0.158730159,0.333333333
1,1,0,1,1,0,-57,0.018181818,0.0,0.0
1,1,270,1,1,1,-172,0.0,0.0,0.0
0,0,270,1,0,0,-94,0.023809524,0.0,0.0
0,0,150,0,0,1,-11,0.106666667,0.04,0.0
0,0,60,0,0,0,83,0.352941176,0.0,0.0
1,1,90,1,1,1,-108,0.009803922,0.009803922,0.6
0,0,210,1,1,0,-183,0.355769231,0.125,0.181818182
0,0,210,1,1,0,33,0.08,0.0,0.0
0,0,180,1,0,1,-181,0.026666667,0.0,0.125
1,1,0,0,1,1,-658,0.147651007,0.026845638,0.0
1,1,330,1,1,1,-30,0.479166667,0.145833333,1.0
0,0,180,1,1,1,-205,0.009090909,0.0,0.0
1,1,30,1,0,0,-132,0.379310345,0.08045977,0.0
1,1,210,1,1,1,21,0.734693878,0.0,0.0
1,1,330,1,0,1,-41,0.090909091,0.02020202,0.666666667
1,1,270,0,1,1,78,0.02173913,0.0,0.0
1,1,30,1,1,1,12,0.5,0.064516129,0.111111111
1,0,270,0,0,1,75,0.076923077,0.076923077,0.0
1,1,330,1,1,1,-52,0.14893617,0.063829787,0.0
0,0,150,0,0,1,189,0.020618557,0.0,0.0
0,0,180,0,0,1,-181,0.02173913,0.0,0.0
1,1,330,1,1,1,-53,0.260416667,0.104166667,1.0
0,1,180,0,1,0,-183,0.046511628,0.0,0.333333333
0,1,180,0,0,1,-190,0.106382979,0.021276596,0.0
1,1,240,1,1,1,67,0.178571429,0.0,1.0
0,1,180,1,1,0,-210,0.333333333,0.037037037,0.125
0,1,240,1,1,0,-186,0.849056604,0.226415094,0.5
0,0,150,1,0,1,-39,0.212328767,0.034246575,0.0
0,1,60,0,1,0,-130,0.333333333,0.016666667,0.0
0,0,360,0,0,0,-105,0.081632653,0.040816327,0.0
1,1,210,1,1,0,-168,0.486486486,0.108108108,0.666666667
0,0,240,1,1,0,-107,0.860465116,0.023255814,0.0
0,1,30,1,1,0,-150,0.046153846,0.0,0.0
0,0,0,1,0,0,-191,0.245901639,0.049180328,0.0
0,1,180,1,1,1,8,0.471698113,0.264150943,0.0
0,0,330,1,0,1,34,0.0,0.2,0.0
1,0,150,0,1,1,-213,0.0,0.0,0.0
1,0,90,0,1,1,273,0.0,0.0,0.0
1,1,240,1,0,1,-105,0.237288136,0.06779661,1.0
0,0,210,1,0,1,-244,0.026548673,0.0,0.0
1,1,120,0,0,1,-241,0.082706767,0.007518797,0.0
1,0,270,1,0,0,-108,0.046511628,0.0,0.0
1,1,180,0,0,1,8,0.195652174,0.0,0.333333333
0,0,180,0,1,1,389,0.0,0.0,0.0
1,1,120,0,1,1,-34,0.32,0.1,0.0
1,1,240,0,1,1,-126,0.144927536,0.014492754,0.142857143
0,0,210,0,1,1,-213,0.142857143,0.0,0.0
1,1,240,1,0,1,73,0.588235294,0.0,0.0
0,0,180,1,1,1,35,0.0,0.0,0.0
1,1,0,0,1,1,-228,0.08411215,0.0,0.0
0,0,330,0,1,1,-33,0.080808081,0.03030303,0.0
0,0,240,0,0,1,-212,0.02970297,0.0,0.0
1,1,300,1,0,1,-56,0.956043956,0.043956044,0.0
0,1,120,0,1,1,-81,0.032258065,0.0,0.0
0,0,180,1,0,1,-158,0.277777778,0.083333333,0.0
0,0,330,0,0,1,-29,0.486486486,0.018018018,0.0
1,0,330,0,1,1,-232,0.042016807,0.0,0.0
0,0,270,0,0,1,-102,0.392156863,0.137254902,0.0
0,0,210,1,0,1,-145,0.178217822,0.0,0.0
1,1,270,0,1,1,-180,0.016129032,0.016129032,0.0
0,0,360,0,0,0,13,0.072463768,0.0,0.0
1,1,180,1,1,1,14,0.681318681,0.087912088,0.333333333
1,0,240,1,1,1,53,0.108695652,0.02173913,0.0
0,0,180,1,1,0,-21,0.222222222,0.0,0.0
1,1,180,1,1,1,8,0.13559322,0.016949153,0.0
1,1,30,0,1,1,529,0.0125,0.0,0.0
1,1,330,0,0,1,-17,0.044444444,0.0,0.0
0,0,180,0,0,1,-176,0.192771084,0.036144578,0.0
0,0,120,0,1,0,-188,0.085714286,0.0,0.0
0,0,360,0,0,1,-97,0.094736842,0.0,0.0
0,1,180,1,0,0,-56,0.0,0.0,0.285714286
1,0,270,1,0,0,-106,0.169230769,0.015384615,0.333333333
0,1,330,1,0,0,160,0.176470588,0.0,1.0
0,1,210,1,1,0,1,0.481481481,0.203703704,0.5
1,1,270,1,1,0,-92,0.613333333,0.04,0.0
1,1,60,0,1,1,24,0.0,0.0,0.0
1,1,30,0,0,0,-155,0.157024793,0.024793388,0.0
0,1,210,0,1,1,-1134,0.140350877,0.035087719,0.25
1,1,180,1,0,1,-661,0.413043478,0.086956522,0.0
0,1,120,0,1,1,-217,0.68627451,0.215686275,0.125
1,1,60,0,1,1,-111,0.079545455,0.0,0.0
0,1,240,1,1,0,-149,0.126760563,0.042253521,0.0
0,0,210,1,0,1,-133,0.279069767,0.058139535,0.333333333
0,0,180,0,1,0,-189,0.70754717,0.075471698,0.0
0,0,60,0,1,1,-105,0.047244094,0.0,0.125
1,1,240,0,0,1,422,0.375,0.053571429,0.0
1,1,330,1,0,0,-98,0.606557377,0.081967213,0.0
0,0,0,0,1,0,-179,0.119402985,0.0,0.0
0,0,0,1,0,0,-180,0.275862069,0.068965517,0.25
1,0,180,1,1,0,-197,0.060240964,0.012048193,0.375
0,1,210,1,1,0,-141,0.12244898,0.020408163,0.0
0,1,240,1,1,0,-135,0.153846154,0.076923077,0.0
0,1,180,1,1,0,-189,0.063829787,0.0,0.0
0,0,210,1,1,0,-137,0.041666667,0.0,0.0
0,1,120,1,1,0,-233,0.470588235,0.0,0.375
0,1,90,1,0,0,-199,0.307692308,0.153846154,0.25
1,1,210,1,1,0,-145,0.138888889,0.0,0.0
0,0,60,1,1,1,-110,0.020618557,0.0,0.0
0,0,180,0,0,0,-174,0.423728814,0.06779661,0.0
1,0,210,1,0,1,-138,0.0,0.0,0.0
1,1,240,0,0,1,-110,0.481927711,0.036144578,0.5
0,0,120,0,1,0,-67,0.210526316,0.157894737,0.0
0,0,180,0,1,1,-2,0.052083333,0.0,0.0
0,1,150,1,1,1,-8,0.138461538,0.030769231,0.0
1,0,210,0,1,0,-79,0.093023256,0.023255814,0.0
0,0,210,1,0,1,-136,0.019607843,0.0,0.428571429
0,1,150,1,1,1,-40,0.039215686,0.0,0.0
0,1,210,1,1,1,-146,0.121495327,0.018691589,0.0
1,1,270,1,1,1,121,0.0,0.0,0.0
0,0,90,0,0,0,-159,0.008928571,0.008928571,0.333333333
0,0,210,0,1,1,-224,0.107843137,0.0,0.0
1,1,30,0,0,0,-133,0.977777778,0.088888889,0.0
1,1,60,0,0,1,-81,0.089285714,0.035714286,0.0
0,0,240,0,1,1,-232,0.38,0.01,1.0
0,0,150,0,0,1,-219,0.254237288,0.06779661,0.0
0,1,360,1,1,1,-189,0.189655172,0.060344828,0.0
0,0,360,0,1,1,-245,0.0,0.025,0.0
1,1,360,1,1,1,10,0.0,0.0,0.0
0,0,30,0,1,1,-138,0.875,0.0625,0.0
0,1,180,1,1,0,18,0.142857143,0.015873016,0.0
0,1,150,1,1,1,-173,0.133333333,0.033333333,0.625
0,1,270,0,1,1,170,0.021978022,0.0,0.0
0,0,120,0,1,0,-183,0.0,0.0,0.142857143
0,0,330,1,0,0,-34,0.133333333,0.1,0.0
1,1,210,0,1,1,-226,0.038461538,0.012820513,0.0
0,0,240,1,0,1,-144,0.020408163,0.010204082,0.0
1,1,360,1,1,1,4,0.010416667,0.020833333,0.0
0,0,240,1,0,1,-113,0.076923077,0.0,0.0
1,1,330,1,1,1,-139,0.618421053,0.276315789,0.333333333
0,0,330,0,0,1,-195,0.082352941,0.023529412,0.0
0,0,180,0,1,1,-197,0.046296296,0.009259259,0.166666667
0,1,180,1,1,1,-169,0.185185185,0.0,0.0
0,0,210,0,1,0,50,0.681818182,0.5,0.0
1,1,330,1,1,0,-51,0.01754386,0.0,0.0
0,0,210,1,1,0,-148,0.098039216,0.0,0.0
1,0,270,1,1,1,-76,0.32,0.12,0.0
0,0,300,0,1,1,-65,0.021978022,0.0,0.0
0,0,210,0,1,0,14,0.0,0.0,0.0
1,0,30,1,0,0,-145,0.075471698,0.018867925,0.125
0,0,60,0,1,1,-109,0.173913043,0.0,0.0
0,1,30,1,1,0,-129,0.12244898,0.020408163,0.0
0,0,270,1,1,0,-160,0.043478261,0.008695652,0.0
0,0,150,0,1,0,-43,0.0,0.02173913,0.0
1,1,360,1,1,0,10,0.0,0.0,0.0
0,0,150,0,0,1,-201,0.252252252,0.018018018,1.0
0,0,120,0,1,0,-52,0.0,0.0,0.0
0,0,180,0,1,1,-172,0.837837838,0.135135135,0.5
1,0,90,0,1,0,-50,0.138888889,0.0,0.0
0,0,210,0,1,1,-152,0.54,0.11,0.0
1,1,240,1,0,1,-17,0.051020408,0.0,0.0
0,0,60,1,1,1,-72,0.03,0.01,0.0
1,1,120,1,0,0,-235,0.230769231,0.0,0.0
0,0,330,0,0,0,-88,0.704545455,0.113636364,0.0
1,1,90,1,1,0,-96,0.059701493,0.014925373,0.0
0,0,30,0,1,0,-158,0.0,0.0,0.0
0,0,330,1,1,0,278,0.0625,0.0,0.0
1,1,0,1,0,0,-165,0.081632653,0.0,0.0
0,0,240,1,0,0,-124,0.0,0.0,0.0
1,1,90,1,1,1,-76,0.056338028,0.0,0.0
0,0,240,0,0,0,-123,0.183673469,0.081632653,0.0
0,0,210,1,1,1,-159,0.201834862,0.0,0.166666667
0,0,90,1,1,1,-251,0.036585366,0.0,0.0
0,1,240,1,1,1,-91,0.310344828,0.017241379,0.0
1,1,210,0,0,0,-126,0.041666667,0.0,0.0
0,0,150,1,1,1,-211,0.121621622,0.0,0.25
0,1,60,1,1,0,-146,0.083333333,0.033333333,0.0
0,0,180,0,1,0,-164,0.073529412,0.0,0.0
0,0,300,0,0,0,-167,0.015625,0.015625,0.0
0,1,180,1,1,0,-188,0.0,0.0,0.0
0,0,120,1,1,1,71,0.010526316,0.0,0.0
1,0,60,1,1,0,-88,0.428571429,0.089285714,0.0
1,1,0,1,1,0,-183,0.297619048,0.083333333,0.0
1,1,120,0,1,0,-40,0.785714286,0.142857143,0.0
1,1,270,1,1,0,-91,0.018518519,0.0,0.0
0,1,0,1,1,0,-80,0.071428571,0.0,0.0
0,0,210,1,1,0,-146,0.045454545,0.015151515,0.0
1,1,180,1,1,0,-237,0.549019608,0.078431373,0.375
1,1,90,1,0,0,-94,0.0,0.0,0.0
0,0,150,1,1,0,-210,0.30952381,0.047619048,0.0
0,0,150,0,0,1,2,0.063157895,0.0,0.0
0,0,360,1,1,1,-185,0.577981651,0.009174312,0.0
1,1,180,1,0,0,-181,0.102040816,0.020408163,0.0
1,1,330,1,1,0,-106,0.090909091,0.0,0.0
0,1,330,1,1,1,-97,0.046296296,0.0,0.0
1,0,0,0,0,1,-211,0.484848485,0.04040404,1.0
1,1,60,1,1,1,-136,0.051470588,0.0,0.333333333
0,0,180,1,0,1,-227,0.044444444,0.0,0.0
0,0,90,1,1,0,-80,0.413793103,0.034482759,0.0
0,0,270,0,1,1,39,0.042553191,0.0,0.0
0,1,270,1,1,1,-171,0.1875,0.041666667,0.0
1,1,90,1,0,1,-112,0.685714286,0.180952381,0.285714286
1,1,0,1,1,0,-156,0.0,0.0,0.0
1,1,0,1,1,1,-156,0.120481928,0.036144578,0.0
0,0,60,0,1,1,-51,0.111731844,0.011173184,0.142857143
0,1,180,0,1,1,11,0.098901099,0.0,0.0
0,1,180,0,1,1,9,0.011764706,0.011764706,0.0
0,0,120,1,1,1,-244,0.028571429,0.0,0.0
1,1,30,1,1,1,-138,0.0,0.0,0.0
0,1,300,0,1,1,-77,0.0,0.0,0.0
0,1,270,1,1,1,-175,0.045454545,0.0,0.5
1,1,150,0,1,1,-205,0.158878505,0.009345794,0.0
0,1,180,1,0,1,-120,0.353535354,0.060606061,0.0
1,1,300,1,1,1,-244,0.016129032,0.0,0.0
0,0,150,0,1,1,-173,0.170731707,0.0,0.0
0,0,270,0,1,0,-73,0.166666667,0.018518519,0.5
1,1,240,1,1,1,88,0.025316456,0.012658228,0.0
0,1,240,1,0,0,-104,0.155555556,0.022222222,0.0
1,1,210,1,1,0,-128,0.12,0.0,0.0
0,0,0,1,1,1,-111,0.534653465,0.227722772,0.0
0,0,300,1,1,1,-165,0.081818182,0.0,0.0
1,1,30,1,1,1,-586,0.015384615,0.0,0.0
0,0,120,1,0,0,-212,0.045454545,0.0,0.0
0,0,210,1,0,1,-231,0.081967213,0.016393443,0.0
0,0,210,0,1,1,-136,0.019607843,0.0,0.0
1,1,360,1,1,1,-11,0.680851064,0.234042553,0.0
0,0,180,1,0,1,-148,0.6,0.0,0.0
1,1,90,1,1,1,181,0.0,0.0,0.0
1,1,210,1,1,1,-124,0.234042553,0.042553191,0.0
1,1,60,1,1,1,-104,0.392156863,0.029411765,0.333333333
0,0,360,0,1,1,15,0.10989011,0.021978022,0.666666667
0,0,180,0,1,1,28,0.02247191,0.0,1.0
1,1,180,0,0,1,-255,0.15942029,0.014492754,0.4
1,1,150,1,1,1,-248,0.0,0.0,0.0
1,1,210,0,0,1,54,0.356321839,0.011494253,1.0
1,1,240,0,1,1,-160,0.037037037,0.0,0.0
0,0,150,1,0,0,4,0.166666667,0.0,0.333333333
0,1,180,1,1,1,7,0.0,0.0,0.0
1,1,210,0,0,1,-226,0.22,0.0,0.0
0,0,120,0,1,1,-44,0.045454545,0.0,0.0
1,1,210,1,1,1,52,0.555555556,0.070707071,0.0
1,1,330,1,1,1,-100,0.237113402,0.020618557,0.0
0,0,60,1,0,1,-106,0.719626168,0.009345794,0.0
1,1,30,1,1,1,45,0.0,0.0,0.0
0,1,90,1,1,1,-249,0.230769231,0.015384615,0.125
0,0,240,1,1,1,-91,0.257425743,0.0,0.333333333
0,0,360,0,1,1,12,0.087719298,0.052631579,0.0
0,0,270,1,0,1,-59,0.026666667,0.013333333,0.0
1,1,0,1,1,1,26,0.0,0.0,0.0
1,1,180,1,1,1,25,0.197802198,0.0,0.0
1,1,150,1,1,1,-33,0.009615385,0.0,0.0
0,0,270,0,0,1,-63,0.048076923,0.0,0.0
1,1,60,1,1,1,-110,0.712328767,0.150684932,0.333333333
1,1,180,1,1,1,35,0.25,0.022727273,0.0
1,1,180,0,0,0,-236,0.405797101,0.072463768,0.428571429
1,0,180,0,0,1,36,0.204301075,0.010752688,0.0
0,0,120,1,1,1,-227,0.069767442,0.011627907,0.076923077
0,0,60,1,1,0,-78,0.022727273,0.0,0.0
0,0,330,1,0,1,-254,0.107843137,0.0,0.0
1,1,240,1,1,1,-109,0.591397849,0.311827957,0.0
1,1,90,1,1,1,-77,0.019047619,0.0,0.0
1,1,60,0,1,1,-24,0.05,0.008333333,0.333333333
1,1,180,1,0,1,15,0.202702703,0.081081081,0.666666667
1,1,60,1,1,1,-90,0.033333333,0.0,0.333333333
1,1,60,1,0,0,-154,0.045454545,0.011363636,0.0
1,1,210,0,1,1,-213,0.234375,0.046875,0.25
1,0,150,0,1,1,2,0.071428571,0.0,0.666666667
0,0,150,0,1,1,-82,0.163265306,0.081632653,0.0
1,1,30,1,1,0,-123,0.12195122,0.024390244,0.0
1,1,150,0,1,1,191,0.304761905,0.095238095,0.090909091
0,1,90,1,0,1,-348,0.222222222,0.095238095,0.0
0,0,210,0,0,1,-235,0.220588235,0.044117647,0.285714286
0,1,180,1,1,1,-9,0.03125,0.0,0.0
0,1,240,1,1,1,-102,0.126436782,0.068965517,0.666666667
1,1,300,1,1,1,-32,0.0,0.0,0.0
0,1,270,1,1,1,-80,0.033333333,0.016666667,0.0
1,1,30,1,1,1,-16,0.541666667,0.125,0.333333333
1,1,330,1,0,0,-118,0.466666667,0.288888889,0.333333333
1,1,120,1,1,0,-89,0.089285714,0.053571429,0.1
0,1,210,1,1,0,-118,0.06557377,0.016393443,0.0
1,1,180,1,1,1,201,0.653846154,0.269230769,0.0
0,0,210,0,0,1,-231,0.637362637,0.032967033,0.0
1,1,180,0,1,1,38,0.548387097,0.096774194,0.0
1,1,360,1,1,1,7,0.442307692,0.057692308,0.0
1,1,270,0,0,0,87,0.894736842,0.0,0.0
0,1,360,1,1,1,8,0.06779661,0.0,0.0
1,1,150,1,1,1,4,0.740740741,0.037037037,0.333333333
0,0,150,0,1,1,-191,0.155844156,0.025974026,0.0
0,1,90,1,1,1,-78,0.257142857,0.085714286,0.0
1,1,120,1,1,1,-210,0.384615385,0.010989011,0.0
1,1,30,1,1,1,-691,0.304878049,0.048780488,0.0
1,1,0,1,1,1,11,0.576923077,0.0,0.0
1,1,210,0,0,1,-224,0.037735849,0.0,0.0
1,0,300,1,0,0,157,0.105263158,0.0,0.0
1,1,90,1,1,1,74,0.025,0.025,0.0
0,1,330,1,1,1,-102,0.0,0.0,0.0
0,0,120,0,1,1,-239,0.104477612,0.014925373,0.0
1,1,360,1,1,1,18,0.05,0.016666667,0.0
1,0,60,1,1,0,-85,0.0,0.0,0.0
0,0,240,0,0,1,68,0.4,0.02,0.0
1,1,30,0,0,1,-111,0.627906977,0.209302326,0.333333333
1,0,120,0,1,1,-273,0.361538462,0.084615385,0.333333333
0,0,120,0,1,1,-273,0.361538462,0.084615385,0.333333333
1,1,330,1,1,1,-219,0.19266055,0.018348624,0.0
0,1,270,1,1,1,-76,0.276595745,0.021276596,0.0
0,0,330,1,1,1,167,0.01754386,0.01754386,0.0
0,0,30,1,1,0,-132,0.461538462,0.038461538,0.0
0,0,300,0,1,0,-67,0.388888889,0.083333333,0.333333333
0,0,300,0,1,1,-25,0.139534884,0.046511628,0.0
1,1,300,1,1,1,-144,0.264705882,0.044117647,1.0
0,0,210,0,1,1,-110,0.253521127,0.014084507,0.333333333
1,1,210,1,1,1,-8,0.0,0.0,0.333333333
1,1,150,0,1,1,5,0.230769231,0.0,0.0
0,0,210,0,1,1,-219,0.054054054,0.0,0.0
1,1,300,1,0,1,1,0.68,0.32,0.0
0,0,180,0,1,0,-197,0.14,0.0,0.0
0,1,360,1,0,1,7,0.0,0.0,0.0
0,0,150,0,1,1,-194,0.044117647,0.0,0.0
0,0,90,0,1,1,-238,0.014705882,0.0,0.0
1,1,240,1,1,1,-100,0.545454545,0.151515152,0.0
1,1,180,1,1,1,8,0.275862069,0.022988506,0.333333333
0,0,30,0,0,1,-116,0.063492063,0.0,0.0
0,0,150,0,1,0,218,0.0,0.0,0.0
0,0,120,1,1,1,-222,0.017857143,0.017857143,0.0
1,1,0,1,1,1,20,0.076923077,0.025641026,1.0
0,0,270,1,1,1,-238,0.112149533,0.009345794,0.0
0,0,120,1,0,1,-211,0.494382022,0.06741573,0.5
1,1,180,1,1,1,31,0.0,0.0,0.333333333
0,1,270,1,1,1,-177,0.043478261,0.014492754,0.0
0,0,300,1,1,0,-66,0.209302326,0.0,0.666666667
1,1,180,1,1,1,7,0.298850575,0.0,0.333333333
1,1,150,1,1,1,-195,0.192982456,0.070175439,0.5
0,0,240,1,1,0,89,0.263157895,0.0,0.0
1,0,300,1,0,1,-117,0.0,0.0,0.0
0,0,300,1,0,1,-27,0.459016393,0.0,0.166666667
1,1,300,0,0,1,-53,0.155172414,0.0,0.0
0,0,360,0,0,0,32,0.045454545,0.0,0.0
1,0,150,1,0,1,-186,0.441860465,0.058139535,0.625
0,1,120,0,1,0,-204,0.130434783,0.0,0.375
1,0,30,1,0,0,-131,0.361702128,0.042553191,0.0
0,1,210,1,0,0,-136,0.066666667,0.0,0.0
0,0,60,0,0,0,-80,0.054054054,0.0,0.0
1,1,0,1,1,0,-145,0.397260274,0.178082192,0.0
1,1,0,1,1,0,-160,0.863636364,0.181818182,0.0
0,0,210,1,0,0,-135,0.095238095,0.015873016,0.0
0,1,150,1,0,0,-182,0.164383562,0.109589041,0.0
0,0,30,0,1,1,-103,0.109375,0.0,0.0
0,0,360,1,1,0,-2,0.101694915,0.0,0.0
0,0,180,0,1,1,-170,0.28125,0.03125,0.0
0,0,300,0,1,1,-53,0.0,0.0,0.0
1,1,360,1,1,1,31,0.050847458,0.0,0.0
1,1,270,0,1,1,17,0.346938776,0.102040816,0.0
0,0,120,0,1,1,-114,0.0,0.0,0.0
0,0,60,1,1,1,-78,0.661016949,0.050847458,0.0
1,1,360,0,0,1,126,0.354166667,0.020833333,0.166666667
0,0,270,1,0,1,-44,0.41025641,0.051282051,0.0
0,0,210,1,1,0,64,0.04,0.0,0.0
0,0,90,0,1,1,-230,0.117647059,0.0,0.0
0,0,90,0,1,1,-231,0.636363636,0.060606061,0.0
0,1,60,0,1,0,-260,0.217391304,0.108695652,0.142857143
0,0,120,0,0,1,-202,0.229508197,0.0,0.142857143
0,0,90,0,1,0,-241,0.625,0.053571429,0.0
1,1,150,1,0,1,-214,0.166666667,0.045454545,0.0
0,1,210,1,1,0,-121,0.028301887,0.0,0.0
0,1,180,0,0,1,27,0.034482759,0.017241379,0.0
0,0,150,1,1,1,-245,0.068965517,0.0,0.0
0,0,210,1,1,1,-227,0.069444444,0.013888889,0.0
1,1,240,1,1,1,-105,0.461538462,0.030769231,0.0
1,1,90,1,1,1,-99,0.903225806,0.0,0.0
0,0,210,0,1,0,167,0.062015504,0.007751938,0.0
0,0,240,0,0,1,-90,0.410958904,0.04109589,0.0
0,1,210,1,1,1,-249,0.059701493,0.0,0.0
1,0,360,1,0,1,21,0.076923077,0.0,0.0
1,1,150,0,1,1,-54,0.456140351,0.070175439,0.0
0,1,270,1,1,0,-177,0.14,0.0,0.0
1,1,270,1,1,1,-75,0.571428571,0.095238095,1.0
1,1,330,1,0,1,184,0.142857143,0.0,0.2
1,0,150,1,1,1,-172,0.527027027,0.081081081,0.0
0,0,120,1,1,1,-245,0.138461538,0.0,0.142857143
0,0,270,0,1,1,149,0.117647059,0.019607843,0.0
0,1,150,1,1,1,20,0.033333333,0.0,0.0
0,1,360,1,0,1,-226,0.035714286,0.017857143,0.0
1,1,210,0,0,1,-171,0.043478261,0.0,0.0
0,1,300,1,1,1,-233,0.125,0.0,0.375
0,0,270,0,0,1,-81,0.188405797,0.057971014,0.0
0,0,180,0,1,1,-262,0.037383178,0.0,0.0
1,1,330,1,0,1,18,0.688888889,0.0,0.0
1,1,150,0,1,1,3,0.068965517,0.034482759,0.0
0,0,270,0,0,1,-39,0.022222222,0.0,0.0
0,0,180,0,0,1,-234,0.357142857,0.053571429,0.0
1,1,180,0,0,0,-162,0.042553191,0.0,0.0
0,0,240,0,1,1,-110,0.294117647,0.014705882,0.0
1,1,300,1,1,1,-47,0.725490196,0.0,0.666666667
0,0,180,1,1,1,-232,0.079365079,0.015873016,0.125
1,1,30,1,1,0,-160,0.907692308,0.2,0.0
0,0,210,0,1,0,-136,0.0,0.0,0.0
0,1,210,0,1,0,-231,0.2421875,0.0078125,0.625
0,0,270,1,0,0,-249,0.037037037,0.0,0.0
0,0,90,0,1,0,-91,0.014925373,0.0,0.333333333
