INDIVIDUAL_ID,cur_brand,first_buy_brand,babyage,ZONE,breastfeed,enroll_type2,enroll_age,open_rate0,click_rate0,redem_rate0
1.00005E+12,1,1,120,1,2,Self Enrolled,23,0.146666667,0.026666667,0
1.00005E+12,3,3,60,1,2,Self Enrolled,-45,0.033898305,0,0
1.00005E+12,1,1,60,1,3,Self Enrolled,-120,0.564102564,0.153846154,0
1.00005E+12,3,3,360,1,1,Self Enrolled,70,0.649122807,0.157894737,0.333333333
1.00005E+12, , ,420,1,2,Self Enrolled,-57,0.454545455,0,0
1.00005E+12,2,2,270,2,2,Self Enrolled,-34,0.736842105,0.035087719,0
1.00005E+12, ,3,150,3,2,Self Enrolled,-37,0.018867925,0,0
1.00005E+12,5,3,150,1,3,CoReg,-232,0.157894737,0,0
1.00005E+12,1,1,330,1,2,CoReg,-83,0.685185185,0.222222222,0
1.00005E+12,4,1,210,1,1,Self Enrolled,115,0.18,0,0.166666667
1.00005E+12, , ,630,1,1,Self Enrolled,259,0.390243902,0,0.333333333
1.00005E+12,2,1,150,3,1,Self Enrolled,-821,0.264705882,0.029411765,0
1.00005E+12, ,1,120,1,1,CoReg,-63,0.316666667,0.1,0.833333333
1.00005E+12,3,3,240,3,2,CoReg,-142,0.155555556,0,0
1.00005E+12,3, ,390,9,1,CoReg,17,0.026315789,0,0
1.00005E+12,4,1,60,1,2,CoReg,-37,0.042553191,0.021276596,0.142857143
1.00005E+12,4,4,90, ,1,Self Enrolled,-18,0.108108108,0.081081081,0
1.00005E+12,1,1,150,3,1,Self Enrolled,-133,0.280701754,0.01754386,0
1.00005E+12,1,1,30,1,3,Self Enrolled,-66,0.405405405,0.054054054,0
1.00005E+12,1,1,120,3,3,Self Enrolled,29,0.173913043,0.043478261,0
1.00005E+12,1,1,120,1,1,CoReg,5,0.022727273,0,0
1.00005E+12,1,4,210,1,2,Self Enrolled,4,0.092592593,0,0
1.00005E+12,3,1,210,1,2,Self Enrolled,-178,0.033333333,0,0.428571429
1.00005E+12, ,1,240,3,1,Self Enrolled,-127,0.018867925,0,0.166666667
1.00005E+12, , ,30,1,1,Self Enrolled,-173,0.036363636,0.018181818,0
1.00005E+12, , ,420,1,1,CoReg,-71,0.027027027,0,0
1.00005E+12, ,2,210,1,2,CoReg,-108,0.617647059,0.029411765,0
1.00005E+12, ,1,150,1,2,Self Enrolled,-17,0.098039216,0.039215686,0
1.00005E+12,2,2,30,1,1,Self Enrolled,-74,0.675,0.125,0.333333333
1.00005E+12, , ,120,9,2,Self Enrolled,34,0.1,0.033333333,0
1.00005E+12,1,2,240,3,1,CoReg,-242,0.333333333,0.079365079,0
1.00005E+12, , ,60,1,1,CoReg,-159,0.461538462,0,0
1.00005E+12,1,1,240,3,3,Self Enrolled,-128,0.422222222,0,0
1.00005E+12,1,1,90,1,2,CoReg,-126,0,0,0
1.00005E+12, , ,240,1,1,CoReg,-124,0.058823529,0,0
1.00005E+12, , ,90,1,1,CoReg,-25,0.617021277,0.14893617,0
1.00005E+12,1,1,240,1,2,Self Enrolled,141,0.434782609,0.086956522,0.166666667
1.00005E+12, , ,540, ,2,Self Enrolled,6,0,0,0.142857143
1.00005E+12, , ,840,9,1,CoReg,676,1,0.2,0
1.00005E+12,1,1,300,1,3,CoReg,193,0.071428571,0,0
1.00005E+12, , ,450,1,1,Self Enrolled,2,0.036144578,0,0
1.00005E+12,1, ,990,9,2,Self Enrolled,625,0.051282051,0,0.5
1.00005E+12, , ,570,1,1,CoReg,201,0.090909091,0,0
1.00005E+12,1,1,90,1,3,Self Enrolled,6,0.37254902,0.196078431,0.2
1.00005E+12,1,1,330,1,2,Self Enrolled,228,0.058823529,0.019607843,0.333333333
1.00005E+12,1,1,90,1,2,CoReg,-139,0,0,0
1.00005E+12,1,4,300,1,2,CoReg,-74,0.352941176,0.078431373,0
1.00005E+12,4,3,150,3,2,CoReg,-242,0.267857143,0,0.5
1.00005E+12, , ,180,3,1,Self Enrolled,69,0.236842105,0.026315789,0
1.00005E+12, , ,420,1,2,Self Enrolled,59,0.040816327,0,0
1.00005E+12, , ,90,1,1,CoReg,-250,0.041666667,0.020833333,0
1.00005E+12, , ,270,9,1,Self Enrolled,634,0.019230769,0,0
1.00005E+12,2,2,270,1,1,Self Enrolled,-94,0.175,0.025,0
1.00005E+12,2,1,90,9,2,Self Enrolled,12,0.3,0.05,0.285714286
1.00005E+12, , ,360,1,1,CoReg,180,0,0,0.333333333
1.00005E+12, , ,180,3,1,Self Enrolled,4,0.3125,0.03125,0.428571429
1.00005E+12,4,1,150,1,2,CoReg,-225,0.338983051,0.06779661,0
1.00005E+12,3,3,120,1,1,Self Enrolled,27,0.018181818,0,0.285714286
1.00005E+12,3,1,90,1,3,CoReg,-106,0.034482759,0,0
1.00005E+12,4,4,360,3,2,Self Enrolled,-80,0,0,0
1.00005E+12,1, ,390,3,1,Self Enrolled,-72,0.275862069,0.034482759,0
1.00005E+12,2,2,150,1,2,Self Enrolled,-126,0.886792453,0.150943396,0.5
1.00005E+12,2,2,210,1,2,Self Enrolled,99,0.387755102,0.142857143,0.166666667
1.00005E+12,1,1,30,1,2,Self Enrolled,-51,0.018867925,0,0.666666667
1.00005E+12,2,2,30,3,1,CoReg,-151,0.058823529,0.029411765,0
1.00005E+12, , ,90,1,1,CoReg,-96,0.029411765,0,0
1.00005E+12, , ,120,1,1,Self Enrolled,-243,0.19047619,0,0.166666667
1.00005E+12,3,2,270,1,1,CoReg,-96,0.611111111,0.055555556,0
1.00005E+12,3,3,120,1,2,Self Enrolled,-3,0,0,0
1.00005E+12,3,3,60,3,3,CoReg,-45,0.304347826,0.086956522,0.166666667
1.00005E+12,3,3,60,3,3,Self Enrolled,-131,0.637931034,0.034482759,0
1.00005E+12, , ,480,1,2,CoReg,-77,0.244897959,0.142857143,0.166666667
1.00005E+12,3,3,330,3,1,CoReg,-191,0.235294118,0.078431373,0
1.00005E+12, , ,150,9,1,CoReg,113,0,0,0
1.00005E+12,1,1,240,1,3,CoReg,-155,0.8,0.114285714,0.5
1.00005E+12,3,1,180,1,3,Self Enrolled,-181,0.042553191,0,0
1.00005E+12, ,3,180,3,2,CoReg,-210,0.175,0.025,0
1.00005E+12, , ,120,1,2,CoReg,-255,0.045454545,0,0
1.00005E+12,4,1,60,1,1,CoReg,-224,0.682926829,0.341463415,0
1.00005E+12,4,3,90,1,2,Self Enrolled,-219,0.306451613,0.129032258,0
1.00005E+12,1,1,300,1,2,CoReg,-225,0.368421053,0,0.166666667
1.00005E+12,2,1,90,1,3,CoReg,-184,0.258823529,0,0
1.00005E+12,3, ,480,4,2,Self Enrolled,104,0,0,0
1.00005E+12, ,2,120,1,1,Self Enrolled,16,0.148148148,0,0
1.00005E+12,4,6,120,1,2,Self Enrolled,-253,0.225806452,0.032258065,0.5
1.00005E+12,3,3,30,1,2,Self Enrolled,-230,0.114754098,0,0
1.00005E+12, ,1,90,1,1,Self Enrolled,-31,0.032786885,0,0.285714286
1.00005E+12, , ,630,1,1,CoReg,94,0.1,0,0
1.00005E+12, ,3,90,1,2,CoReg,-14,0.444444444,0.133333333,0
1.00005E+12, , ,420,1,2,CoReg,-115,0.06122449,0.040816327,0.333333333
1.00005E+12, , ,90,3,1,CoReg,-23,0,0,0
1.00005E+12, ,1,0,1,2,Self Enrolled,-87,0.844827586,0.034482759,0
1.00005E+12,1,1,0,3,3,Self Enrolled,-18,0.93220339,0.220338983,0.142857143
1.00005E+12,1,1,180,1,3,CoReg,-198,0.945454545,0.254545455,0.714285714
1.00005E+12,2,2,270,1,2,Self Enrolled,158,0.02173913,0,0
1.00005E+12,3,3,150,1,2,Self Enrolled,-212,0,0,0
1.00005E+12,1,1,150,1,2,CoReg,-248,0.594202899,0.130434783,0.666666667
1.00005E+12, , ,30,3,1,CoReg,-247,0.205128205,0.025641026,0
1.00005E+12,4,3,60,3,1,Self Enrolled,-222,0.056338028,0.028169014,0.166666667
1.00005E+12,2,2,180,3,2,CoReg,-184,0.619047619,0.023809524,0
1.00005E+12,1,1,150,1,2,CoReg,-235,0.135135135,0.067567568,0
1.00005E+12, , ,180,1,1,CoReg,-215,0.098039216,0,0
1.00005E+12,4,3,210,1,2,CoReg,-156,0,0,0
1.00005E+12, ,1,30,1,2,CoReg,-183,0.314285714,0,0
1.00005E+12, , ,300,2,1,Self Enrolled,-59,0.294117647,0.029411765,0
1.00005E+12,2,2,30,1,1,CoReg,-249,0.170212766,0.042553191,0.142857143
1.00005E+12,3,3,180,3,2,Self Enrolled,73,0.392156863,0.058823529,0.666666667
1.00005E+12, ,1,330,1,2,Self Enrolled,-121,0.181818182,0.022727273,0.5
1.00005E+12,4,3,180,1,1,CoReg,-200,0.083333333,0.027777778,0
1.00005E+12,1, ,690,1,2,Self Enrolled,-32,0.327586207,0.103448276,0.142857143
1.00005E+12, ,1,360,1,2,Self Enrolled,259,0.128205128,0,0.333333333
1.00005E+12,1,1,120,3,2,Self Enrolled,-181,0.107142857,0.017857143,0.857142857
1.00005E+12,2,2,270,1,1,CoReg,-193,0,0,0
1.00005E+12,1,1,300,1,2,CoReg,-165,0.333333333,0.047619048,0
1.00005E+12, , ,390,1,1,Self Enrolled,-34,0.363636364,0.109090909,0.285714286
1.00005E+12,1,1,60,1,2,CoReg,-191,0.1375,0.0875,0.428571429
1.00005E+12,2,3,150,3,2,CoReg,-231,0.081967213,0,0
1.00005E+12,1,1,90,3,1,Self Enrolled,-183,0.565217391,0.195652174,0.125
1.00005E+12,1,1,330,1,3,Self Enrolled,-115,0.448275862,0.206896552,0.5
1.00005E+12, , ,210,3,1,Self Enrolled,-131,0.054545455,0.018181818,0.166666667
1.00005E+12,1,1,90,1,2,CoReg,-223,0.328571429,0.1,0.5
1.00005E+12,3,3,60,3,2,Self Enrolled,-218,0.833333333,0.071428571,0
1.00005E+12,2,2,30,1,2,CoReg,-150,0.828571429,0.085714286,0.166666667
1.00005E+12, , ,120,1,1,Self Enrolled,1,0.645833333,0,0
1.00005E+12,1,5,30,1,2,Self Enrolled,-73,0.289855072,0.043478261,0.7
1.00005E+12,1,1,60,1,1,CoReg,-149,0.666666667,0.066666667,0.166666667
1.00005E+12, ,3,120,1,1,CoReg,-186,0.037037037,0.018518519,0
1.00005E+12, , ,30,1,1,CoReg,-246,0.356321839,0.022988506,0.166666667
1.00005E+12, , ,480,3,2,CoReg,123,0.18,0,0.5
1.00005E+12,1, ,420,3,2,CoReg,-140,0.032258065,0,0
1.00005E+12,2,2,150,3,2,CoReg,-219,0.114754098,0.016393443,0.5
1.00005E+12,1,1,120,1,2,Self Enrolled,-21,0.862068966,0.103448276,0
1.00005E+12,3,3,330,3,2,CoReg,-207,0.060606061,0,0.1
1.00005E+12,4,4,300,1,2,Self Enrolled,-74,0.111111111,0,0.166666667
1.00005E+12,4,1,210,1,1,CoReg,-136,0.315789474,0.052631579,0
1.00005E+12,1,1,210,1,1,CoReg,-165,0.615384615,0.230769231,0.166666667
1.00005E+12, , ,30,1,1,Self Enrolled,-37,0.045454545,0,0
1.00005E+12,3,3,180,3,1,CoReg,-14,0.0625,0,0
1.00005E+12, , ,360,3,1,CoReg,-177,0.282051282,0,0
1.00005E+12,6,3,240,1,1,CoReg,-212,0.272727273,0,0
1.00005E+12, , ,270,1,1,CoReg,-189,0.083333333,0,0
1.00005E+12, , ,150,1,1,CoReg,-200,0.322033898,0,0
1.00005E+12,4,1,240,1,1,Self Enrolled,-94,0.157894737,0,0.166666667
1.00005E+12,3,3,120,3,1,Self Enrolled,40,0.098039216,0,0
1.00005E+12, , ,570,1,1,Self Enrolled,869,0.347826087,0,0
1.00005E+12,1,3,210,3,2,Self Enrolled,24,0.152542373,0.13559322,0.142857143
1.00005E+12, , ,150,1,1,Self Enrolled,-249,0.177419355,0,0
1.00005E+12,1,3,300,3,2,CoReg,-215,0.125,0,0
1.00005E+12,1,1,150,1,2,Self Enrolled,60,0.018181818,0,0
1.00005E+12,1,1,210,1,2,Self Enrolled,-75,0.372093023,0,0.333333333
1.00005E+12,4,1,150,1,1,Self Enrolled,-67,0,0,0
1.00005E+12,5,5,90,1,3,Self Enrolled,-92,0,0,0
1.00005E+12, , ,360,3,1,Self Enrolled,-25,0,0,0
1.00005E+12,1,1,90,1,2,Self Enrolled,-17,0.061538462,0,0.333333333
1.00005E+12, ,1,120,1,2,Self Enrolled,16,0.290909091,0,0
1.00005E+12, , ,60,1,1,CoReg,-119,0.028571429,0,0
1.00005E+12, , ,30, ,1,Self Enrolled,-15,0.447368421,0,0
1.00005E+12,2,2,60,1,2,CoReg,-26,0.113636364,0,0.428571429
1.00005E+12,3,3,210,4,1,Self Enrolled,33,0.189655172,0.051724138,0
1.00005E+12, , ,390,1,1,Self Enrolled,-243,0.047619048,0,0.166666667
1.00005E+12, , ,420,1,1,CoReg,-119,0.103448276,0,0
1.00005E+12,2,2,60,1,1,CoReg,-118,0.022222222,0,0
1.00005E+12, , ,420,1,1,Self Enrolled,-187,0,0,0
1.00005E+12,1,1,30,1,2,Self Enrolled,-246,0.22,0.08,0
1.00005E+12,3,1,330,3,2,CoReg,-135,0.032258065,0,0
1.00005E+12,1,1,60,1,3,Self Enrolled,-129,0.34375,0,0.8
1.00005E+12,2,2,150,1,2,CoReg,55,0.363636364,0,0
1.00005E+12,1,1,360,1,2,CoReg,272,0,0,0
1.00005E+12, , ,960,9,2,CoReg,-169,0.019607843,0,0
1.00005E+12,1,1,240,9,1,Self Enrolled,-150,0.631578947,0.105263158,0
1.00005E+12, ,2,270,3,2,CoReg,-183,0.574468085,0.085106383,0.25
1.00005E+12,1,1,360,1,2,Self Enrolled,14,0.827586207,0.5,1
1.00005E+12,3,3,330,1,2,Self Enrolled,-21,0.22972973,0.027027027,0.090909091
1.00005E+12,1, ,480,3,2,Self Enrolled,-1,0.30952381,0.047619048,0
1.00005E+12,1,1,90,1,2,CoReg,-113,0.894736842,0.298245614,0.333333333
1.00005E+12,4,2,180,1,3,CoReg,641,0.02173913,0,0
1.00005E+12, , ,30,1,1,Self Enrolled,-152,0.633802817,0.112676056,0
1.00005E+12, , ,630,1,2,Self Enrolled,-184,0.0625,0,0
1.00005E+12,3,1,270,3,2,Self Enrolled,-191,0.048780488,0.024390244,0
1.00005E+12,1,3,240,3,1,CoReg,-195,0.307692308,0,0.166666667
1.00005E+12,3,2,30,1,2,CoReg,-150,0.09375,0.03125,0.166666667
1.00005E+12, , ,300,3,1,CoReg,-179,0.106382979,0,0.166666667
1.00005E+12, , ,390,3,2,CoReg,306,0.058823529,0,0
1.00005E+12,1,1,30,1,2,CoReg,-163,0.581395349,0.465116279,0.166666667
1.00005E+12, , ,210,1,1,Self Enrolled,-248,0.195121951,0,0
1.00005E+12,6,6,60,3,2,CoReg,332,0.058823529,0,0
1.00005E+12,3,3,330,1,1,Self Enrolled,-116,0.065217391,0,0
1.00005E+12,4,1,270,1,2,Self Enrolled,-192,0.2,0,0.9
1.00005E+12,1,1,30,1,2,Self Enrolled,-83,0.666666667,0.102564103,0.333333333
1.00005E+12, ,3,360,3,2,CoReg,531,0.3,0,0
1.00005E+12, , ,540,1,2,Self Enrolled,-36,0.2,0,0
1.00005E+12,1,1,150,3,1,Self Enrolled,-137,0.955223881,0.28358209,0.666666667
1.00005E+12,3,6,180,1,2,Self Enrolled,-232,0.338983051,0.016949153,0
1.00005E+12,1,1,300,1,2,CoReg,598,0,0,1
1.00005E+12, , ,300,3,1,CoReg,-65,0.210526316,0,0
1.00005E+12, , ,0,9,2,CoReg,-124,0.4,0,0
1.00005E+12, ,5,330,1,3,CoReg,-49,0.065217391,0.02173913,0.5
1.00005E+12,3,1,240,1,2,CoReg,-252,0.03125,0,0
1.00005E+12,1,1,150,3,2,CoReg,64,0.25,0.03125,0
1.00005E+12,1,1,150,1,3,CoReg,-195,0.195652174,0.043478261,0.142857143
1.00005E+12,1,1,120,1,2,Self Enrolled,8,0.142857143,0.028571429,0.5
1.00005E+12,1,1,180,1,2,Self Enrolled,-217,0.444444444,0.111111111,0.833333333
1.00005E+12,1,1,120,1,2,CoReg,-229,0.98245614,0.175438596,0.142857143
1.00005E+12,1, ,390,1,2,Self Enrolled,13,0.035087719,0.01754386,0
1.00005E+12, , ,480,1,1,CoReg,81,0.0625,0.03125,0.25
1.00005E+12, ,1,0,1,2,Self Enrolled,-78,0.96,0.04,0.333333333
1.00005E+12, , ,570,1,2,Self Enrolled,26,0.171875,0.046875,0
1.00005E+12,2,2,90,1,2,CoReg,-13,0.225,0.075,0
1.00005E+12,1,1,240,1,2,Self Enrolled,152,0.34,0.12,0.333333333
1.00005E+12, , ,270,1,1,Self Enrolled,-172,0.08,0,0
1.00005E+12,4,1,150,1,2,Self Enrolled,-222,0.016949153,0,0
1.00005E+12,2,2,180,1,2,Self Enrolled,-187,0.208955224,0.044776119,0.285714286
1.00005E+12, , ,780,1,2,CoReg,261,0,0,0
1.00005E+12,1,1,90,3,3,Self Enrolled,1,0.980392157,0.254901961,0
1.00005E+12,2,2,0,1,1,Self Enrolled,-168,0.178571429,0.053571429,0
1.00005E+12, , ,120,1,1,CoReg,554,0,0,0
1.00005E+12,1,1,270,3,2,CoReg,-25,0.265306122,0.040816327,0.571428571
1.00005E+12, , ,120,1,2,CoReg,-252,0,0,0
1.00005E+12, , ,240,1,1,Self Enrolled,-198,0.454545455,0.068181818,0
1.00005E+12, , ,840,1,1,CoReg,654,0.2,0,0
1.00005E+12, , ,240,1,1,CoReg,-133,0.090909091,0,0
1.00005E+12,4,4,270,1,1,CoReg,-198,0.038461538,0,0.142857143
1.00005E+12,1,1,60,9,1,Self Enrolled,-248,0.545454545,0.045454545,0.333333333
1.00005E+12,1,1,360,1,2,Self Enrolled,5,0.171875,0,0
1.00005E+12, , ,870,1,1,Self Enrolled,-34,0.083333333,0.041666667,0
1.00005E+12, , ,180,1,1,CoReg,-105,0.674418605,0,0
1.00005E+12,1,1,300,3,2,Self Enrolled,-35,0.189189189,0.027027027,0
1.00005E+12,4,4,360,1,2,Self Enrolled,-106,0.06122449,0.020408163,0.166666667
1.00005E+12, , ,480,3,1,CoReg,133,0,0,0
1.00005E+12,3,3,150,3,2,CoReg,-214,0.454545455,0.121212121,0
1.00005E+12, , ,60, ,1,CoReg,-239,0.11627907,0,0
1.00005E+12, , ,150,1,1,CoReg,-220,0.355555556,0,0.166666667
1.00005E+12, , ,210,1,1,Self Enrolled,-170,0.111111111,0.027777778,0.285714286
1.00005E+12,3,3,180,3,3,CoReg,-179,0.186046512,0.023255814,0
1.00005E+12, , ,660,9,2,CoReg,573,0,0,0
1.00005E+12, , ,480,1,2,CoReg,-110,0.076923077,0,0
1.00005E+12,2,2,270,1,2,CoReg,-223,0.2,0.016666667,0.5
1.00005E+12, ,1,60,1,2,CoReg,-26,0,0,0
1.00005E+12,3,3,120,1,1,CoReg,-255,0.142857143,0.014285714,0
1.00005E+12, , ,120,1,1,CoReg,-166,0,0,0
1.00005E+12,1,1,210,3,2,Self Enrolled,-160,0.578125,0.109375,0.5
1.00005E+12,1,2,360,1,2,CoReg,19,0.709090909,0.2,0.428571429
1.00005E+12,1, ,480,1,1,Others,229,0.12962963,0.018518519,0.5
1.00005E+12,2,2,120,1,1,Self Enrolled,-626,0.14893617,0.021276596,0
1.00005E+12,3,1,90,1,2,CoReg,-202,0.444444444,0.088888889,0
1.00005E+12,1,1,330,1,4,CoReg,-242,0.11627907,0.046511628,0
1.00005E+12,1,2,120,1,2,Self Enrolled,21,0.225806452,0,0.571428571
1.00005E+12,1,1,120,1,2,CoReg,-243,0.243902439,0.024390244,0
1.00005E+12,1,1,60,1,2,Self Enrolled,-24,0.75,0.346153846,0.142857143
1.00005E+12,1,1,120,1,2,Self Enrolled,25,0.016129032,0,0.571428571
1.00005E+12, , ,60, ,1,CoReg,-45,0.042553191,0.042553191,0.833333333
1.00005E+12,3,3,180,3,2,Self Enrolled,74,0.195652174,0,0
1.00005E+12,4,1,330,9,2,CoReg,254,0.470588235,0,0
1.00005E+12, , ,390,1,2,Self Enrolled,40,0.145454545,0.018181818,0
1.00005E+12,1,1,270,1,1,Self Enrolled,166,0.263157895,0,0
1.00005E+12,3,3,120,1,2,CoReg,-83,0.027027027,0,0
1.00005E+12, , ,120,1,1,Self Enrolled,-245,0.0625,0,0.428571429
1.00005E+12,2,2,180,1,1,Self Enrolled,-166,0.027027027,0,0
1.00005E+12, , ,120,1,1,Self Enrolled,39,0.85,0.05,0.2
1.00005E+12,3, ,390,2,1,Self Enrolled,-136,0.285714286,0.380952381,0
1.00005E+12, , ,30,1,1,CoReg,-160,0,0,0
1.00005E+12, , ,60,1,1,CoReg,-146,0.885714286,0.114285714,0
1.00005E+12,1,1,120,1,2,Self Enrolled,38,0.75,0.038461538,1
1.00005E+12, , ,450,3,2,CoReg,-34,0.027027027,0,0
1.00005E+12,2,3,150,2,2,Self Enrolled,46,0,0,0
1.00005E+12,1,1,270,1,2,Self Enrolled,-172,0.344086022,0.096774194,0
1.00005E+12,1,1,30,1,3,Self Enrolled,-35,0,0,0.333333333
1.00005E+12,2,2,120,1,2,Self Enrolled,-237,0,0,0.166666667
1.00005E+12, , ,90,1,1,Self Enrolled,-86,0.361702128,0.042553191,0.166666667
1.00005E+12,3,3,30,3,3,Self Enrolled,-134,0.314814815,0,0
1.00005E+12, , ,300,1,1,CoReg,-56,0,0,0
1.00005E+12, , ,420,1,1,Self Enrolled,336,0.431818182,0.136363636,1
1.00005E+12, , ,60,1,1,Self Enrolled,-139,0.024390244,0,0
1.00005E+12,3,3,90,1,2,CoReg,-7,0.136363636,0.022727273,0
1.00005E+12, , ,30,1,1,Self Enrolled,-238,0.44,0.04,0
1.00005E+12,5,4,240,3,1,Self Enrolled,-231,0,0,0.8
1.00005E+12, , ,630,1,1,Self Enrolled,281,0.16,0.08,0.166666667
1.00005E+12,2,1,120,1,2,Self Enrolled,21,0.644067797,0.152542373,0.428571429
1.00005E+12,1, ,450,3,1,Self Enrolled,-27,0,0,0
1.00005E+12, , ,0,3,1,Self Enrolled,-71,0.218181818,0.018181818,0
1.00005E+12,4,4,180,3,3,Self Enrolled,-170,0.01754386,0,0
1.00005E+12,1,2,180,1,3,CoReg,8,0.076923077,0,0.125
1.00005E+12, , ,750,3,1,CoReg,391,0.181818182,0.090909091,0
1.00005E+12, ,1,150,1,1,Self Enrolled,-199,0.255813953,0.046511628,0
1.00005E+12, , ,180,3,1,CoReg,-181,0.017857143,0,0
1.00005E+12,1,1,300,1,2,CoReg,-62,0.085714286,0.028571429,0.666666667
1.00005E+12, , ,780,9,1,CoReg,215,0.6,0,0
1.00005E+12,4,4,150,1,2,Self Enrolled,-242,0.140625,0,0.5
1.00005E+12,1,1,330,1,2,Self Enrolled,248,0.177777778,0.022222222,0
1.00005E+12, , ,120,1,1,CoReg,-228,0.181818182,0,0
1.00005E+12, , ,60,3,1,CoReg,-22,0.045454545,0,0
1.00005E+12,2,2,330,1,2,CoReg,-35,0.615384615,0.051282051,0.166666667
1.00005E+12,3,3,120,1,1,Self Enrolled,-150,0.186046512,0,0
1.00005E+12,1,1,120,3,2,CoReg,-240,0.571428571,0.19047619,0.666666667
1.00005E+12, , ,30,1,1,CoReg,717,0,0,0
1.00005E+12, ,2,270, ,1,Self Enrolled,-90,0.527777778,0.194444444,0
1.00005E+12,3,3,270,1,2,Self Enrolled,-166,0.026315789,0,0
1.00005E+12, , ,270,3,1,Self Enrolled,-91,0.434782609,0.086956522,0
1.00005E+12, , ,390,1,1,Self Enrolled,-164,0.093023256,0.069767442,0
1.00005E+12,1, ,360,1,2,CoReg,-124,0.488888889,0,0.142857143
1.00005E+12,1,1,90,1,2,Self Enrolled,86,0.040816327,0,0
1.00005E+12, ,1,300,1,1,Self Enrolled,-148,0.084745763,0,0
1.00005E+12,2, ,510,1,1,CoReg,155,0.210526316,0.026315789,0.272727273
1.00005E+12,1,1,60,1,2,Self Enrolled,-137,0.146341463,0,0.333333333
1.00005E+12,1, ,390,1,2,Self Enrolled,40,0.707317073,0.243902439,0
1.00005E+12,1,2,150,3,1,CoReg,70,0.083333333,0,0
1.00005E+12,1,1,120,1,2,Self Enrolled,26,0.03125,0,0.428571429
1.00005E+12, , ,450,1,3,CoReg,5,0.022222222,0,0.142857143
1.00005E+12,2,2,210,1,3,CoReg,-165,0.257142857,0.014285714,0
1.00005E+12, , ,30,4,1,Self Enrolled,-160,0.425,0.1,0
1.00005E+12,1,1,360,1,2,CoReg,-4,0,0,0
1.00005E+12, , ,540,1,2,Self Enrolled,5,0,0,0
1.00005E+12,2,3,30,4,2,CoReg,-51,0.026315789,0,0
1.00005E+12,1,1,0,1,3,CoReg,-153,0.023255814,0.023255814,0
1.00005E+12,3,3,240,3,2,CoReg,-131,0.387096774,0,0.166666667
1.00005E+12,1,1,270,3,2,Self Enrolled,-90,0,0,0
1.00005E+12,1,1,180,1,3,Self Enrolled,-16,0.655172414,0.24137931,0
1.00005E+12, , ,1050,3,1,Self Enrolled,-78,1,0,0
1.00005E+12, ,2,120,1,2,CoReg,-97,0.852272727,0.147727273,0
1.00005E+12, , ,270,1,1,CoReg,-79,0.459459459,0.054054054,0
1.00005E+12,4,3,180,1,2,CoReg,-163,0.09375,0,0.166666667
1.00005E+12, , ,180,3,2,CoReg,-191,0.790123457,0.037037037,0
1.00005E+12,2,3,210,1,1,CoReg,-219,0.848484848,0,0
1.00005E+12, ,3,180,2,2,CoReg,-189,0.097560976,0,0
1.00005E+12, ,1,120,3,3,CoReg,39,0,0,0
1.00005E+12, , ,210,9,1,CoReg,119,0,0,0
1.00005E+12, , ,360,1,1,CoReg,174,0,0,0
1.00005E+12,3, ,480,1,2,CoReg,25,0.024390244,0.048780488,0
1.00005E+12,2,3,240,9,2,CoReg,-224,0.216216216,0.027027027,0
1.00005E+12, , ,270,1,1,CoReg,-101,0.161290323,0,0
1.00005E+12, , ,300,1,1,Self Enrolled,-149,0.12,0.02,0
1.00005E+12,1,1,30,3,2,CoReg,-83,0.13253012,0,0.25
1.00005E+12, , ,540,1,3,Self Enrolled,441,0,0,0.5
1.00005E+12, , ,420,1,2,CoReg,-44,1,0.025,0
1.00005E+12, , ,150,1,1,CoReg,-128,0.102564103,0,0
1.00005E+12,1,1,120,1,1,CoReg,18,0.210526316,0.026315789,0.714285714
1.00005E+12, , ,0,3,1,CoReg,-77,0.054054054,0,0
1.00005E+12, ,1,360,3,3,Self Enrolled,-87,0.191780822,0.068493151,0
1.00005E+12, ,1,270,1,2,CoReg,-100,0.326923077,0.019230769,0
1.00005E+12,1,1,30,9,3,CoReg,-68,0.512195122,0.195121951,0.5
1.00005E+12,1,1,180,1,2,Self Enrolled,-89,0.021978022,0.076923077,0
1.00005E+12, ,1,270,1,2,CoReg,-93,0.4,0.133333333,0
1.00005E+12,1, ,720,1,2,CoReg,268,0.333333333,0,0.333333333
1.00005E+12, , ,150,1,1,CoReg,-116,0.307692308,0.057692308,0
1.00005E+12, , ,540,1,1,CoReg,179,0.043478261,0.043478261,0.333333333
1.00005E+12,1,1,0,9,3,Self Enrolled,-227,0.048611111,0.006944444,0
1.00005E+12, , ,540,3,3,CoReg,191,0.238095238,0,0
1.00005E+12,6,3,360,3,1,CoReg,-109,0.029411765,0.029411765,0
1.00005E+12,2, ,450,3,2,CoReg,-106,0.16,0.04,0
1.00005E+12,1,1,120,3,1,CoReg,22,0.219512195,0,0
1.00005E+12,3,3,180,3,1,CoReg,-16,0.136363636,0.022727273,0.142857143
1.00005E+12, ,3,240,3,2,Self Enrolled,-128,0.457142857,0.028571429,0.5
1.00005E+12, , ,180,3,2,Self Enrolled,11,0.3,0.133333333,0
1.00005E+12, , ,210,1,1,CoReg,-154,0.111111111,0,0
